image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 24 Batik Tiepuk (Larung Sembonyo).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, yellow motifs. The dominant motifs include larungsaji culture and floral flora.... The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features tree-like motifs, characterized by orange, green, white, and brown motifs. The dominant motif elements include branches, leaves, and small figures resembling people or animals. These motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect across the fabric. Isen-isen, represented by small dots and short lines, fills some areas between the larger motifs, adding texture and detail to the design.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Lana (Jumputan).jpg,"The batik fabric features the Malang motif, characterized by purple motifs. The dominant motifs include . The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features diamond-shaped motifs, characterized by shades of pink and light purple motifs. The dominant motif elements appear as small, evenly spaced diamonds forming a dense pattern across the fabric. These diamonds are arranged in a repeating grid-like structure, maintaining consistent spacing and density throughout the entire surface. Isen-isen, represented by smaller dots within each diamond, adds texture and detail to the overall design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 6 Karang Pring.jpg,"The batik fabric features the Lamongan motif, characterized by yellow, red, black, white motifs. The dominant motifs include coral. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features fish motifs, characterized by orange, black, and white motifs. The dominant motif elements include fish, coral-like structures, and small dots resembling bubbles. These motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations. Some areas have more concentrated clusters of motifs, while others appear sparser, creating a dynamic visual texture.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Sukun (Batik Okus).jpg,"The batik fabric features the Malang motif, characterized by dark blue, red motifs. The dominant motifs include sea plants, tilapia fish and cadik boat, aliran air. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features boat motifs, characterized by black, red, orange, and white motifs. The dominant motif elements include boats, wavy lines representing water, and various aquatic life such as fish and seaweed. The motifs are arranged in a repeating pattern across the fabric, with the boats aligned horizontally in rows, spaced evenly apart, and the wavy lines running parallel between each row. Isen-isen, small dots and short lines, are also visible, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Kantil (Topeng Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, white motifs. The dominant motifs include kantil mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features figurative motifs, characterized by orange, blue, green, and white motifs. The dominant motif elements include stylized faces and leaves. These motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. The arrangement appears symmetrical along both horizontal and vertical axes, creating a balanced design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061008_Singo Mengkok Gagak Siup_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, light brown motifs. The dominant motifs include singo mengkok gagak siup. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features dragon-like motifs, characterized by blue, white, and gold motifs. The dominant motif elements include stylized dragons and small decorative flowers. These motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally along the length of the material. Small dots and short lines act as isen-isen, filling the spaces between larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 8 Ceplik Melati Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by turquoise, blue motifs. The dominant motifs include jasmine and singo mengkok. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features small dot motifs, characterized by green, white, and black motifs. The dominant motif elements appear as small dots scattered throughout the fabric, interspersed with thin horizontal lines that run parallel to each other. These dots are densely packed but spaced evenly apart, creating a repeating grid-like pattern across the entire surface.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Krajan (Bunga Terompet Garudeya).jpg,"The batik fabric features the Malang motif, characterized by black, yellow motifs. The dominant motifs include trumpet flower and ガルデヤ. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by yellow, green, and brown motifs. The dominant motif elements include leaves and flowers, arranged in a non-geometric pattern across the fabric. The motifs are spaced moderately apart and have varying densities, with some areas appearing more concentrated than others. Small white dots are interspersed throughout the design, adding texture and detail.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features lotus motifs, characterized by green, pink, and purple motifs. The dominant motif elements are lotuses and leaves. These motifs are arranged in a repeating pattern across the fabric, spaced evenly but densely, creating a vibrant and lively design. Small star-shaped isen-isens are interspersed among the larger lotus motifs, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Krajan (Bunga Sepatu).jpg,"The batik fabric features the Malang motif, characterized by black, brown motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","The batik fabric features floral motifs, characterized by red, green, yellow, and purple motifs. The dominant motif elements appear as various types of flowers and leaves. These motifs are arranged in a repeating pattern across the fabric, with moderate spacing and varying densities that create an overall dense yet balanced appearance. There are no isen-isens or other decorative elements visible on this particular section of the fabric.",Malang,UNKNOWN,,,False,no_class,
