image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 17 Batik Blimbing (Ista Malang Kucecwara).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include monument. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep blue motifs. the dominant motif elements appear to be abstract geometric shapes and possibly stylized plant forms. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that alternates between dense clusters and more open spaces. small white dots and lines are interspersed throughout, adding texture and detail to the design.",Malang,malang,malang,0.5697103142738342,True,hard,0.5697103142738342
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 8 Batik Krajan (Sekar Jagad).jpg,"The batik fabric features the Malang motif, characterized by brown, dark red motifs. The dominant motifs include coffee beans, bunga mawar and sparrows. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the sekarjagad motif, characterized by brown, beige, and red motifs. the dominant motif elements include stylized leaves, flowers, and abstract shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. small dots and lines are interspersed throughout, adding texture and detail to the overall design.",Malang,sekarjagad,sekarjagad,0.6169230937957764,False,hard,0.6169230937957764
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 5 Putihan Mekar Sewindu.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white motifs. The dominant motifs include flower. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by red, black, and white motifs. the dominant motif elements appear to be stylized flowers and leaves, arranged in a repeating pattern across the fabric. these motifs are densely packed but evenly distributed, creating a balanced and harmonious design. there are no isen-isens or other decorative elements visible within this particular section of the batik.",Lamongan,lamongan,lamongan,0.6791279315948486,True,hard,0.6791279315948486
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Blimbing (Daniswara Silamukti).jpg,"The batik fabric features the Malang motif, characterized by blue, white motifs. The dominant motifs include flower, padi, butterfly, banteng and mask, panji asmora bangun, ragil kuning. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by blue, red, yellow, and white motifs. the dominant motif elements appear to be stylized flowers and leaves, interspersed with small decorative details resembling bells or ornaments. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet balanced composition. there are no clear signs of isen-isens or other filler patterns within this particular section of the batik.",Malang,malang,malang,0.6169632077217102,True,hard,0.6169632077217102
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Tiepuk (Turonggo Yakso Abstrak).jpg,"The batik fabric features the Trenggalek motif, characterized by black, milk chocolate, blue motifs. The dominant motifs include clove plant flora, food ... and turonggoyakso dance culture. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, blue, red, and white motifs. the dominant motif elements appear to be stylized birds and abstract cloud-like forms. these motifs are arranged in a repeating pattern across the fabric, with some areas showing denser clustering than others. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",Trenggalek,lamongan,lamongan,0.3444671332836151,False,hard,0.3444671332836151
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061006_Bandeng Lele Teratai_2024_FAUNA_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange motifs. The dominant motifs include milkfish and catfish and lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by orange, black, and white motifs. the dominant motif elements appear to be abstract floral designs interspersed with small dots and lines that act as fillers between larger patterns. these motifs are arranged in a non-geometric pattern, creating a dynamic and intricate design across the fabric. the spacing varies slightly but generally maintains a consistent density throughout the piece, with some areas appearing denser due to overlapping motifs.",Lamongan,lamongan,lamongan,0.9393550753593445,True,hard,0.9393550753593445
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061009_Gapuro Singo Mengkok_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, grey motifs. The dominant motifs include gapuro singo mengkok. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by black, blue, and white motifs. the dominant motif elements include stylized leaves and flowers, along with small decorative dots scattered throughout. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced design that spans horizontally and vertically. the spacing between the motifs varies slightly but remains consistent enough to form a cohesive overall layout.",Lamongan,lamongan,lamongan,0.9278052449226379,True,hard,0.9278052449226379
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 15 Pager Ayu.jpg,"The batik fabric features the Lamongan motif, characterized by maroon motifs. The dominant motifs include clover and milkfish and catfish. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by red, white, and black motifs. the dominant motif elements include stylized flowers, leaves, and abstract shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations throughout the fabric. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design.",Lamongan,malang,malang,0.6010594367980957,False,hard,0.6010594367980957
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Krajan (Kopi).jpg,"The batik fabric features the Malang motif, characterized by brown, white motifs. The dominant motifs include coffee beans. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by brown motifs. the dominant motif elements appear to be small, scattered leaves and flowers. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet uniform texture. there are no clear signs of isen-isens or other decorative elements within this particular section of the batik.",Malang,malang,malang,0.6377699971199036,True,hard,0.6377699971199036
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Tiepuk (Semen Romo).jpg,"The batik fabric features the Trenggalek motif, characterized by milk chocolate, orange red motifs. The dominant motifs include clove plant flora. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by black, white, and orange motifs. the dominant motif elements appear to be abstract geometric shapes and possibly stylized leaves or flowers. these motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. there are no clearly visible isen-isens in this particular section of the batik.",Trenggalek,trenggalek,trenggalek,0.9138944745063782,True,hard,0.9138944745063782
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 24 Batik Tiepuk (Larung Sembonyo).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, yellow motifs. The dominant motifs include larungsaji culture and floral flora.... The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the trenggalek motif, characterized by orange, brown, and white motifs. the dominant motif elements include stylized trees, birds, and geometric shapes. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and intricate design. small dots and lines are interspersed throughout, adding texture and detail to the overall composition.",Trenggalek,trenggalek,trenggalek,0.8480463027954102,True,hard,0.8480463027954102
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Lana (Jumputan).jpg,"The batik fabric features the Malang motif, characterized by purple motifs. The dominant motifs include . The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep red motifs. the dominant motif elements appear to be small, intricate designs that resemble stylized leaves or petals. these motifs are arranged in a repeating grid pattern across the fabric, creating a dense and uniform appearance. the spacing between the motifs is consistent, and they are oriented horizontally and vertically, forming a structured and orderly design.",Malang,malang,malang,0.749794602394104,True,hard,0.749794602394104
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 6 Karang Pring.jpg,"The batik fabric features the Lamongan motif, characterized by yellow, red, black, white motifs. The dominant motifs include coral. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by orange, black, and white motifs. the dominant motif elements include stylized trees, birds, and abstract shapes resembling flowers or leaves. these motifs are arranged in a non-geometric pattern, scattered across the fabric with varying densities and orientations. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design.",Lamongan,malang,malang,0.4863817095756531,False,hard,0.4863817095756531
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Sukun (Batik Okus).jpg,"The batik fabric features the Malang motif, characterized by dark blue, red motifs. The dominant motifs include sea plants, tilapia fish and cadik boat, aliran air. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, red, white, and orange motifs. the dominant elements include wavy lines resembling water, small boats, and variously colored fish. these motifs are arranged in horizontal bands across the fabric, with the boats positioned centrally above the wavy lines and the fish scattered below. the spacing between the bands varies slightly but remains relatively consistent throughout the design.",Malang,malang,malang,0.5813226699829102,True,hard,0.5813226699829102
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Kantil (Topeng Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, white motifs. The dominant motifs include kantil mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by deep purple, orange, and white motifs. the dominant motif elements include stylized faces resembling traditional indonesian figures, along with abstract leaf-like shapes and small geometric patterns. these motifs are arranged in a repeating grid pattern across the fabric, spaced evenly apart and oriented horizontally. there are no isen-isens visible in this particular section of the batik.",Malang,malang,malang,0.8014695048332214,True,hard,0.8014695048332214
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061008_Singo Mengkok Gagak Siup_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, light brown motifs. The dominant motifs include singo mengkok gagak siup. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by deep blue, light blue, and white motifs. the dominant motif elements include stylized birds and abstract floral designs. these motifs are arranged in a repeating pattern across the fabric, with some areas showing denser clustering than others. small dots and short lines are interspersed throughout, adding texture and detail to the design.",Lamongan,lamongan,lamongan,0.961168110370636,True,hard,0.961168110370636
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 8 Ceplik Melati Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by turquoise, blue motifs. The dominant motifs include jasmine and singo mengkok. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the lamongan motif, characterized by dark green motifs. the dominant motif elements appear to be small dots and possibly some abstract shapes resembling leaves or flowers. these motifs are arranged in a repeating grid pattern across the fabric, with moderate spacing between each element. the overall arrangement suggests a structured yet intricate design typical of the lamongan style.",Lamongan,lamongan,lamongan,0.9653707146644592,True,hard,0.9653707146644592
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Krajan (Bunga Terompet Garudeya).jpg,"The batik fabric features the Malang motif, characterized by black, yellow motifs. The dominant motifs include trumpet flower and ガルデヤ. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by black, orange, yellow, and white motifs. the dominant motif elements include stylized leaves and flowers, along with small decorative details. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. isen-isen, represented by small dots and short lines, adds texture and detail throughout the design.",Malang,malang,malang,0.7801232933998108,True,hard,0.7801232933998108
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by vibrant pink, lush green, and deep purple motifs. the dominant motif elements appear to be stylized flowers and leaves, interspersed with small star-like figures. these motifs are arranged in a non-geometric pattern, creating a dense yet scattered distribution across the fabric. the spacing between the motifs varies slightly, but there is no clear repeating grid or symmetrical arrangement. small dots and short lines can also be seen throughout the design, adding texture and detail to the overall pattern.",Malang,malang,malang,0.9280935525894165,True,hard,0.9280935525894165
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Krajan (Bunga Sepatu).jpg,"The batik fabric features the Malang motif, characterized by black, brown motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features the malang motif, characterized by vibrant red, yellow, and green motifs. the dominant motif elements appear to be stylized flowers and leaves, interspersed with small dots that act as isen-isens. these motifs are arranged in a repeating pattern across the fabric, creating a dense yet balanced layout. the flowers and leaves are oriented randomly but evenly distributed, giving the impression of a natural,生长的pattern.",Malang,malang,malang,0.572974681854248,True,hard,0.572974681854248
