image_path,reference,prediction,motif_mentioned,used_prompt_mode,ground_truth_class,predicted_class,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 21 Batik Rahayu (Kawung Kopi Pecah).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, black tones. The main motifs include cloves, coffee beans, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a red background and black motifs. The main motifs consist of four-pointed stars, each outlined in white and filled with a pinkish-red hue. These stars are interspersed within a grid-like pattern formed by intersecting lines that create smaller diamond shapes. The 'isen-isen' filling the spaces between these larger motifs consists of small, evenly spaced dots arranged in a repeating triangular pattern, alternating in light blue and white. The overall layout follows a symmetrical design where the motifs repeat in a consistent manner across the entire surface of the fabric.",False,no_class,Trenggalek,trenggalek,0.41561031341552734
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Lana (Alam parang daun teh biru).jpg,"The batik fabric features the Malang motif, characterized by blue tones. The main motifs include teh leaf and machete motif, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep blue background and white motifs. The main motifs consist of leaf-like shapes arranged in diagonal rows, creating a flowing pattern across the fabric. Between these larger motifs, smaller dots form an 'isen-isen' filling that adds texture to the design. The layout features alternating bands of larger leaf patterns and smaller dotted areas, arranged in a repeating horizontal sequence along the length of the fabric.",False,no_class,Malang,malang,0.9290302395820618
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Tiepuk Trenggalek (Turonggo Yakso).jpg,"The batik fabric features the Trenggalek motif, characterized by black, chocolate tones. The main motifs include turonggoyakso dance culture and flora of cloves, jasmine, roses, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and white motifs. The main motifs consist of stylized flowers, each featuring a central petal surrounded by smaller petals and leaves, creating a symmetrical design. The 'isen-isen', or filler patterns, include intricate swirling lines and small floral elements that complement the larger motifs, adding depth to the overall pattern. The layout follows a repeating horizontal band along one edge, where the motifs are arranged in a linear fashion, while the rest of the fabric features scattered motifs across the surface, creating a dynamic yet balanced composition.",False,no_class,Trenggalek,trenggalek,0.9639694690704346
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Blimbing (Daniswara Jiwa Trisna).jpg,"The batik fabric features the Malang motif, characterized by black, brown tones. The main motifs include hibiscus, butterfly and mask, koin, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a simetris arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and green, blue, white, and brown motifs. The main motifs include stylized flowers and leaves, which are intricately detailed with green outlines and filled in with various shades of blue and white. These motifs are interspersed throughout the fabric, creating a dense pattern that covers most of the surface area. The 'isen-isen', or filler patterns, consist of smaller floral designs and geometric shapes, predominantly in brown and white, which fill the spaces between the larger motifs, adding depth and complexity to the overall design. The layout follows a symmetrical arrangement, with larger motifs concentrated towards",False,no_class,Malang,malang,0.9592211842536926
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Soendari (Arca GanesCandra Kapalaha).jpg,"The batik fabric features the Malang motif, characterized by emerald green tones. The main motifs include lotus and ganesha statue, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a teal background and white motifs. The main motifs consist of stylized skulls adorned with crowns, each surrounded by intricate floral patterns. These skull-and-crown designs are interspersed with smaller, more ornate 'isen-isen' elements that fill the spaces between them. The layout follows a repeating pattern where these motifs are arranged in rows and columns across the entire surface of the fabric.",False,no_class,Malang,betawi,0.4242791533470154
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061004_Irfan Hakim_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by brown, red tones. The main motifs include ashoka flower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep maroon background and intricate white, red, and pink motifs. The main motifs include stylized floral designs with heart-shaped centers, surrounded by detailed petal-like patterns. These motifs are interspersed with smaller, more delicate 'isen-isen' elements that fill the spaces between them, creating a complex and layered appearance. The layout follows a symmetrical pattern, with larger motifs positioned at the top corners and smaller ones in the center and bottom sections, arranged in a balanced and harmonious manner across the fabric's surface.",False,no_class,Lamongan,lamongan,0.9462471604347229
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 1 Batik Baronggung (Gayatri Putri).jpg,"The batik fabric features the Tulungagung motif, characterized by light green, dark green tones. The main motifs include gayatri temple and living plants, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a green background and white motifs. The main motifs consist of circular designs, each containing intricate patterns within them. These circles are surrounded by diamond-shaped elements that form part of the 'isen-isen', which fills the spaces between the larger circular motifs. The layout/pattern arrangement follows a grid-like structure, creating a symmetrical and repetitive design across the entire surface of the fabric.",False,no_class,Tulungagung,tulungagung,0.9541934728622437
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060306_Bandeng Lele Manggar Kelapa_2025_FLORA_FAUNA_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by reddish brown, black tones. The main motifs include coconut blossom, milkfish and catfish and singo mengkok, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and orange, red, and blue motifs. The main motifs include intricate floral patterns and abstract forms resembling leaves or petals, which are filled with small dots creating a textured effect known as 'isen-isen'. These motifs are arranged in a scattered yet balanced manner across the fabric, creating a dynamic and visually engaging design.",False,no_class,Lamongan,lamongan,0.9691182374954224
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 4 Lamongan Megilan.jpg,"The batik fabric features the Lamongan motif, characterized by pitch black, black, red tones. The main motifs include lamongan cultural ornament, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep red background and white motifs. The main motifs include stylized elephants, each adorned with intricate details such as tusks, trunks, and decorative patterns. These elephants are interspersed with smaller, abstract shapes resembling leaves or floral elements. The 'isen-isen', which fills the spaces between the main motifs, consists of small, evenly spaced dots that create a subtle texture across the fabric. The layout follows a symmetrical pattern, with the elephant motifs arranged in pairs at the corners and center of the fabric, while the 'isen-isen' fills the remaining areas, creating a balanced and",False,no_class,Lamongan,lamongan,0.9633831977844238
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 10 Batik Lana (Bunga Matahari).jpg,"The batik fabric features the Malang motif, characterized by green tones. The main motifs include sunflower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a green background and sunflower motifs. The main motifs consist of yellow sunflowers with dark brown centers, surrounded by red and orange petals. The 'isen-isen' filling the spaces between the sunflowers includes various shades of green leaves and stems. The pattern arrangement consists of rows of sunflowers interspersed with leafy elements, creating a repetitive yet visually engaging design across the entire fabric surface.",False,no_class,Malang,malang,0.8976120948791504
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Chotifa_35241420060103_Daun Sente (Talas)_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by navy blue tones. The main motifs include taro leaves, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark brown background and intricate blue, white, and brown motifs. The main motifs include swirling leaves and floral patterns, which are detailed and complex in their design. The 'isen-isen', or filler designs, consist of small dots and additional swirls that complement the larger motifs, creating a dense and layered appearance across the fabric. The pattern arrangement follows a symmetrical yet organic flow, with the motifs interlocking seamlessly to form a cohesive whole.",False,no_class,Lamongan,lamongan,0.8705846667289734
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Bengkel (Mayuragari).jpg,"The batik fabric features the Malang motif, characterized by navy blue tones. The main motifs include peacock, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and white motifs. The main motifs appear to be stylized leaves, each composed of multiple smaller leaf-like shapes arranged in a fan-like pattern. These leaves are outlined in white, creating a crisp contrast against the dark background. The 'isen-isen', or the spaces between the motifs, are filled with a grid-like pattern that resembles small squares, adding texture and depth to the overall design. The layout follows a vertical arrangement where the motifs begin at the top right corner and extend downward along the edge of the fabric, leaving most of the left side as a plain black background.",False,no_class,Malang,malang,0.8597617745399475
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 31 Batik Kantil (Mawar).jpg,"The batik fabric features the Malang motif, characterized by brick red tones. The main motifs include rose flower and butterfly, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a red background and white, yellow, green, blue, and black motifs. The main motifs include stylized flowers with petals in white, yellow, and green, and butterflies in blue, green, and yellow. These motifs are interspersed with smaller 'isen-isen' patterns that fill the spaces between them. The layout features a symmetrical arrangement with larger floral and butterfly motifs concentrated towards one corner, while smaller 'isen-isen' designs are scattered across the rest of the fabric.",False,no_class,Malang,malang,0.9705603122711182
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Krajan (Parang Kopi).jpg,"The batik fabric features the Malang motif, characterized by orange, brown tones. The main motifs include coffee beans and parang pattern, motif klasik, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by an orange background and white, brown, and red motifs. The main motifs include wavy lines that form elongated shapes resembling leaves or abstract forms, interspersed with smaller circular patterns filled with dots. These motifs are arranged in a diagonal pattern across the fabric, creating a dynamic and flowing effect. The 'isen-isen', which fills the spaces between the larger motifs, consists of small, evenly spaced dots forming a grid-like structure within each section.",False,no_class,Malang,malang,0.3504689335823059
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 17 Sendang Dhuwur.jpg,"The batik fabric features the Lamongan motif, characterized by black, red tones. The main motifs include a machete made from the elementary school letters sendang duwur and clover, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and red motifs. The main motifs include stylized flowers, leaves, and geometric patterns. These motifs are filled with small, intricate 'isen-isen' designs that resemble tiny dots or dashes, creating a dense texture within each shape. The layout features horizontal bands of these motifs running across the fabric, separated by thin white stripes. The edges of the fabric are adorned with larger floral and leafy patterns, which extend into the central design as well, adding depth to the overall pattern.",False,no_class,Lamongan,lamongan,0.8576411604881287
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mulifah Data 10 Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by red, black tones. The main motifs include singo mengkok, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and red motifs. The main motifs include stylized floral patterns, geometric shapes, and abstract forms resembling leaves or petals. These motifs are interspersed with smaller, intricate 'isen-isen' designs that fill the spaces between them. The layout appears to be arranged in a symmetrical pattern, with larger motifs placed centrally and smaller ones surrounding them, creating a balanced and harmonious overall design.",False,no_class,Lamongan,lamongan,0.9109224081039429
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Baronggung (Rumput Laut).jpg,"The batik fabric features the Tulungagung motif, characterized by brick red, chocolate tones. The main motifs include sea and seaweed, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark brown background and red motifs. The main motifs consist of intricate, interconnected leaf-like shapes that form a complex network across the fabric. These motifs are filled with smaller, repeating patterns known as 'isen-isen,' which appear to be small, elongated ovals or teardrops in a lighter shade of brown. The layout of the pattern follows a grid-like structure, with vertical and horizontal lines intersecting at regular intervals, creating a symmetrical and balanced design throughout the entire piece.",False,no_class,Tulungagung,tulungagung,0.9872261881828308
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 12 Batik Tiepuk (Ayam Bekisar).jpg,"The batik fabric features the Trenggalek motif, characterized by deep red, cream, golden yellow tones. The main motifs include bekisar chicken fauna and clove plant flora, tendrils, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and red, cream, and beige motifs. The main motifs include stylized flowers and leaves, some resembling lotus blossoms or similar floral forms, with intricate details in cream and beige. The 'isen-isen', which fills the spaces between these larger motifs, consists of smaller geometric patterns, including diamond shapes and star-like figures, predominantly in red against the black backdrop. The layout/pattern arrangement follows a symmetrical design, with the central area featuring more elaborate floral arrangements that radiate outward towards the edges where simpler geometric designs dominate.",False,no_class,Trenggalek,trenggalek,0.9478105902671814
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Baronggung (Jahewono).jpg,"The batik fabric features the Tulungagung motif, characterized by red, black tones. The main motifs include ginger plant, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark navy blue background and red motifs. The main motifs appear to be leaf-like, with pointed tips and intricate white outlines that define their shape. The 'isen-isen', or filler patterns, consist of small circular dots scattered throughout the spaces between the larger motifs. The layout follows a repeating pattern where each leaf motif is surrounded by smaller dots, creating a dense yet balanced design across the entire surface of the fabric.",False,no_class,Tulungagung,tulungagung,0.9944896697998047
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 27 Batik Soendari (Sekartaji Latar Gede).jpg,"The batik fabric features the Malang motif, characterized by blue, black tones. The main motifs include sekartaji mask, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark blue background and black, white, orange, and turquoise motifs. The main motifs consist of stylized faces with intricate details such as eyes, noses, and crowns, all outlined in white. These faces are filled with various colors including black, white, orange, and turquoise. The 'isen-isen' or filler patterns between the motifs are composed of intersecting lines forming a grid-like structure, predominantly in turquoise against the dark blue backdrop. The layout of the fabric features these motifs scattered across the surface, creating a visually engaging pattern that repeats consistently throughout the piece.",False,no_class,Malang,malang,0.5642359256744385
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Azyfa_35241420060309_Sekar Jagad Lamongan_2025_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by blue, blue sapphire tones. The main motifs include jasmine, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep navy blue background and intricate patterns in shades of blue, black, and white. The main motifs include floral designs and geometric shapes such as circles and dots, which are interspersed throughout the fabric. These motifs vary in size and complexity, creating a dynamic and visually engaging pattern. The 'isen-isen', or filler patterns, consist of smaller, detailed elements that complement the larger motifs, adding depth and texture to the overall design. The layout appears to be arranged in a random yet harmonious manner, ensuring that no two sections look identical while maintaining a cohesive aesthetic across the entire piece.",False,no_class,Lamongan,lamongan,0.9506769776344299
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Rahayu (Seret Jedet.jpg,"The batik fabric features the Trenggalek motif, characterized by red, orange tones. The main motifs include clove and parang pattern, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep red background and white motifs. The main motifs include small, evenly spaced circles, dots, and elongated shapes resembling leaves or feathers. These motifs are interspersed within the 'isen-isen', which consists of thin, vertical lines that create a grid-like pattern between the larger motifs. The layout/pattern arrangement features horizontal bands of varying widths, each containing different combinations of these motifs, creating a visually dynamic yet harmonious design across the entire surface.",False,no_class,Trenggalek,trenggalek,0.9804925322532654
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 32 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green tones. The main motifs include lotus, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and vibrant red, green, pink, and purple motifs. The main motifs consist of stylized lotus flowers with five petals each, arranged in a cascading pattern that flows from top to bottom. These lotus flowers are connected by thin vines adorned with small star-shaped elements. The 'isen-isen', or filler patterns, include smaller versions of the lotus flowers and additional star shapes, creating a dense and intricate design across the fabric. The overall layout follows a vertical flow, with the larger lotus flowers dominating the upper sections and transitioning into smaller motifs as they move downward, cul",False,no_class,Malang,malang,0.9506813883781433
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 13 Batik Soendari (Batik Kopi).jpg,"The batik fabric features the Malang motif, characterized by chocolate, white tones. The main motifs include rose, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a brown background and white motifs. The main motifs include coffee cups, coffee beans, and coffee plant leaves. The 'isen-isen' filling the spaces between these motifs consists of small, scattered coffee bean shapes. The layout/pattern arrangement features a random distribution of the motifs across the fabric, creating an overall scattered yet harmonious design.",False,no_class,Malang,malang,0.8728275895118713
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 14 Batik Wagastu (Budidaya Melati).jpg,"The batik fabric features the Malang motif, characterized by orange, blue tones. The main motifs include jasmine plant, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark blue background and orange motifs. The main motifs consist of elongated, teardrop-shaped forms in black, arranged in horizontal rows across the fabric. Between these larger motifs, smaller white floral patterns fill the spaces, creating an intricate 'isen-isen' design. The overall pattern arrangement follows a grid-like structure, with the large black teardrops forming the primary framework against which the white flowers are interspersed.",False,no_class,Malang,malang,0.8215856552124023
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Sukun (Batik Pohon Kehidupan).jpg,"The batik fabric features the Malang motif, characterized by green, yellow tones. The main motifs include breadfruit leaf, buah pohon sukun, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark green background and orange motifs. The main motifs consist of stylized leaves, which have a pointed shape with multiple lobes extending from the central stem. The 'isen-isen' filling the spaces between these leaf motifs includes circular shapes that resemble fruits or berries. These circular elements are evenly distributed across the fabric, creating a balanced pattern. The overall layout appears to be random yet harmonious, with no specific directional orientation, giving it a natural and organic feel.",False,no_class,Malang,malang,0.86456698179245
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 17 Batik Blimbing (Ista Malang Kucecwara).jpg,"The batik fabric features the Malang motif, characterized by blue, white tones. The main motifs include monument, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep blue background and white motifs. The main motifs consist of triangular shapes, each containing intricate designs that resemble floral or geometric patterns. These triangles are interspersed with smaller, more detailed motifs that fill the spaces between them. The layout follows a diagonal pattern, creating a dynamic and visually engaging design as the motifs repeat across the fabric in a consistent yet varied manner.",False,no_class,Malang,malang,0.5697103142738342
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 8 Batik Krajan (Sekar Jagad).jpg,"The batik fabric features the Malang motif, characterized by brown, dark red tones. The main motifs include coffee beans, bunga mawar and sparrows, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a brown background and various motifs in shades of brown, beige, and white. The main motifs include stylized flowers and leaves, some resembling lotus blossoms or similar floral forms, and others appearing as abstract patterns. These motifs are interspersed with smaller, repeating geometric shapes known as 'isen-isen,' which fill the spaces between them. The layout features a mix of larger, more complex designs arranged in a scattered yet harmonious manner across the fabric, creating a balanced and visually engaging pattern.",False,no_class,Malang,sekarjagad,0.6169230937957764
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mekar Sari Data 5 Putihan Mekar Sewindu.jpg,"The batik fabric features the Lamongan motif, characterized by red, black, white tones. The main motifs include flower, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a light pink background and red, black, and white motifs. The main motifs consist of stylized flowers with intricate petal details, each featuring a central red flower surrounded by smaller black and white petals. The 'isen-isen', or filler patterns, include small red dots and interconnected black lines that form geometric shapes within the larger floral designs. The layout/pattern arrangement consists of repeating rows of these floral motifs, creating a harmonious and visually balanced design across the entire surface of the fabric.",False,no_class,Lamongan,lamongan,0.6791279315948486
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Blimbing (Daniswara Silamukti).jpg,"The batik fabric features the Malang motif, characterized by blue, white tones. The main motifs include flower, padi, butterfly, banteng and mask, panji asmora bangun, ragil kuning, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a white background and blue, yellow, and red motifs. The main motifs consist of intricate floral designs with swirling petals and detailed centers in blue and yellow. These motifs are interspersed with smaller, more abstract shapes that resemble leaves or tendrils, also in blue and yellow. The 'isen-isen', which fills the spaces between the larger motifs, includes small, repeating patterns such as flowers and geometric shapes in blue and yellow. The overall pattern arrangement appears random yet balanced, creating a visually dynamic composition across the fabric's surface.",False,no_class,Malang,malang,0.6169632077217102
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Tiepuk (Turonggo Yakso Abstrak).jpg,"The batik fabric features the Trenggalek motif, characterized by black, milk chocolate, blue tones. The main motifs include clove plant flora, food ... and turonggoyakso dance culture, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and blue, beige, and red motifs. The main motifs appear to be abstract cloud-like shapes, some resembling dragons or serpentine forms, outlined in blue and filled with beige. These larger shapes are interspersed with smaller, more intricate designs that resemble flowers or leaves, detailed in red and beige against the blue background. The 'isen-isen' filling the spaces between these larger motifs consists of small, circular patterns scattered across the entire surface. The overall pattern arrangement follows a grid-like structure, creating a harmonious and balanced design throughout the fabric.",False,no_class,Trenggalek,lamongan,0.3444671332836151
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061006_Bandeng Lele Teratai_2024_FAUNA_FLORA.jpg,"The batik fabric features the Lamongan motif, characterized by black, orange tones. The main motifs include milkfish and catfish and lotus, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a black background and orange, red, blue, and white motifs. The main motifs include stylized flowers and leaves, some resembling lotus blossoms or similar floral forms, while others appear more abstract. The 'isen-isen', which fills the spaces between these larger motifs, consists of smaller, intricate patterns that resemble geometric shapes and possibly floral elements as well. The layout/pattern arrangement is dense and repetitive, creating a visually rich tapestry where each section appears to be a continuation of the next, forming an almost seamless design across the entire surface of the fabric.",False,no_class,Lamongan,lamongan,0.9393550753593445
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061009_Gapuro Singo Mengkok_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, grey tones. The main motifs include gapuro singo mengkok, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a dark navy blue background and light blue, white, and silver motifs. The main motifs include symmetrical diamond-shaped designs filled with intricate patterns resembling stylized flowers or leaves. These diamond shapes are bordered by smaller, repeating floral and leaf-like elements that fill the spaces between them. The layout follows a grid-like pattern, with each diamond shape positioned symmetrically around the central area of the fabric.",False,no_class,Lamongan,lamongan,0.9278052449226379
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Jayyida Data 15 Pager Ayu.jpg,"The batik fabric features the Lamongan motif, characterized by maroon tones. The main motifs include clover and milkfish and catfish, with intricate details shaping its visual identity. The 'isen-isen' consists of delicate patterns that fill the spaces between the larger motifs, adding texture and depth to the design. The pattern appears in a non-geometric arrangement, creating a harmonious and balanced composition across the surface.","The batik fabric is characterized by a deep red background and white motifs. The main motifs include stylized flowers, paisley-like patterns, and abstract shapes resembling leaves or feathers. These motifs are interspersed within the 'isen-isen', which consists of small, evenly spaced dots that fill the spaces between the larger designs. The layout features a symmetrical arrangement with two distinct sections, each containing its own set of motifs. On the left side, there is a vertical stripe pattern with additional floral elements, while the right side has a triangular shape filled with more abstract forms.",False,no_class,Lamongan,malang,0.6010594367980957
