name,class,image_path,caption_en,philosophy_en,philosophy_core,split
wirasat126.jpg,wirasat,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat126.jpg,"The batik fabric features the wirasat motif, characterized by a dark brown background and golden motifs. The dominant motifs consist of diamond-shaped patterns with intricate floral and geometric designs at their centers. These diamonds are arranged in a grid-like pattern across the fabric, creating a symmetrical and repetitive design. Small black dots are interspersed within some of the larger motifs, adding texture and detail. The overall layout follows a structured, orderly arrangement, emphasizing the traditional craftsmanship associated with the wirasat motif.","Traditionally, the Wirasat motif symbolizes the fulfilment of wholesome wishes, elevated standing, and life's sufficiency.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",train
tribusono110.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono110.jpg,"The batik fabric features the tribusono motif, characterized by a dark blue background and vibrant orange, yellow, purple, and brown motifs. The dominant motifs include stylized birds with intricate feather patterns, often featuring a mix of orange and yellow hues with detailed black outlines. These birds are interspersed with smaller floral elements, such as leaves and petals, which are depicted in shades of purple and brown against the dark blue backdrop. The small dots and short lines, known as isen-isens, are scattered throughout the design, adding texture and depth to the overall pattern. The motifs are arranged in a repetitive yet dynamic manner, creating a sense of movement and balance across the fabric. The layout structure includes a central focus on larger bird figures surrounded by smaller floral elements, ensuring a harmonious distribution of motifs within the piece.","Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","regeneration, harmony, cultural continuity, ecological awareness",train
wahyu_tumurun108.jpg,wahyu_tumurun,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun108.jpg,"The batik fabric features the wahyu_tumurun motif, characterized by a golden background and green and gold motifs. The dominant motifs include stylized leaves and floral elements, arranged symmetrically around central geometric forms. Small dots and short lines act as isen-isen elements, filling spaces between larger motifs. The motifs repeat consistently throughout the fabric, creating a balanced and harmonious pattern.","Traditionally, the Wahyu Tumurun motif symbolizes divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",train
buketan38.png,buketan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan38.png,"The batik fabric features the buketan motif, characterized by a green background and pink, blue, and yellow floral motifs. The dominant motifs include large pink flowers with green leaves and smaller blue and yellow blossoms interspersed throughout. The small dots and short lines act as isen-isen elements, adding texture and detail to the design. The floral patterns repeat consistently across both sections of the fabric, maintaining a symmetrical arrangement with the flowers oriented towards the center.","In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","joy, beauty, purity, feminine grace, cheerfulness",train
Sekar Jagad Abstrak,Trenggalek,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 25 Batik Tiepuk (Sekar Jagad Abstrak).jpg,"The batik fabric features the Trenggalek motif, characterized by red, pink motifs. The dominant motifs include clove plant flora and bird fauna..... The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","Depicts diversity through diverse motifs that combine harmoniously. The dynamic pattern reflects unity in diversity, symbolizing strength, tolerance and harmony in complementary social life",,train
kawung81.jpg,kawung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung81.jpg,"The batik fabric features the kawung motif, characterized by a black background and orange motifs. The dominant motifs consist of elongated, oval shapes arranged in a repeating pattern. These ovals have small white dots inside them, adding detail to each shape. The motifs are interspersed with smaller, white, isen-isen elements that appear as short lines or dots within the larger shapes. The arrangement follows a symmetrical design, with motifs aligned horizontally and vertically, creating a grid-like structure across the entire fabric.","The philosophical meaning of the Kawung motif reflects purity of heart, self-mastery, and moral balance in life.","purity of heart, self-mastery, life cycle, moral balance",train
tribusono97.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono97.jpg,"The batik fabric features the tribusono motif, characterized by a dark teal background and vibrant orange, brown, blue, and white motifs. The dominant motifs include stylized leaves and flowers, with some featuring intricate petal-like structures. These motifs are interspersed with smaller, less defined shapes resembling buds or additional foliage. The fabric displays a mix of repeating patterns where the motifs overlap and intertwine, creating a dynamic yet harmonious composition. The arrangement appears somewhat random but maintains a sense of balance through the varied sizes and orientations of the motifs. There are no visible isen-isen elements such as small dots or short lines within the image.","The philosophical meaning of the Tribusono motif reflects regeneration, cultural harmony, and ecological awareness.","regeneration, harmony, cultural continuity, ecological awareness",train
singa_barong32.jpg,singa_barong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong32.jpg,"The batik fabric features the singa_barong motif, characterized by a white background and black motifs. The dominant motifs include stylized lions (singas), mythical creatures resembling barongs, and intricate floral patterns. The lions are depicted in various dynamic poses, some standing on hind legs while others are in mid-stride. The barongs are shown in a variety of positions, often with wings spread wide. Floral elements, such as lotus blossoms and leaves, are interspersed throughout the design, adding complexity and balance to the overall pattern. Small dots and short lines act as isen-isen elements, filling gaps between larger motifs and enhancing the texture of the fabric. The motifs are arranged in a repetitive yet varied manner, creating a harmonious and visually engaging composition across the entire surface of the batik.","Traditionally, the Singa Barong motif symbolizes mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",train
tuntrum6.jpg,tuntrum,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum6.jpg,"The batik fabric features the tuntrum motif, characterized by a dark blue background and orange star-shaped motifs. The stars have five-pointed edges and are evenly distributed across the fabric. Small white dots act as isen-isen elements, scattered between the stars and occasionally within them. The motifs repeat consistently throughout the fabric, arranged in a grid-like pattern with uniform spacing. The overall design maintains a symmetrical balance, with each star pointing outward from the center of the fabric.","The philosophical meaning of the Truntum motif reflects sincere love, quiet devotion, and renewal of affection through patience.","sincere love, devotion, renewal of affection, patience",train
singa_barong19.jpg,singa_barong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong19.jpg,"The batik fabric features the singa_barong motif, characterized by a white background and gold and blue motifs. The dominant motifs include two mythical creatures resembling dragons or serpents, intricately detailed with scales and flowing tails. These creatures are positioned facing each other, with one holding a parasol-like object above its head. Surrounding these central figures are various decorative elements such as stylized leaves, small circular patterns, and abstract shapes, which add depth and complexity to the design. The motifs are arranged symmetrically around the central figures, creating a balanced composition. The background remains plain white, allowing the vibrant gold and blue hues of the motifs to stand out prominently.","In Cirebonese court culture, the Singa Barong motif represents sacred authority, the harmony of natural forces, and complete sovereignty.","mythological power, elemental unity, visionary leadership, sacred authority",train
parang148.jpg,parang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang148.jpg,"The batik fabric features the parang motif, characterized by a dark brown background and white motifs. The dominant motifs consist of elongated diamond shapes arranged diagonally across the fabric. These diamonds are filled with smaller white circles and intersecting lines, creating a complex pattern within each diamond shape. The small dots and short lines act as isen-isen elements, adding texture and detail to the overall design. The motifs repeat consistently throughout the fabric, maintaining a symmetrical arrangement along both horizontal and vertical axes.","The philosophical meaning of the Parang motif reflects inner strength, persistence, and lifelong growth.","perseverance, courage, continuity, relentless self-improvement",train
wahyu_tumurun107.jpg,wahyu_tumurun,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun107.jpg,"The batik fabric features the wahyu_tumurun motif, characterized by a golden-yellow background and dark green motifs. The dominant motifs include stylized lotus flowers and leaves, arranged symmetrically around central star-like figures. These lotus flowers have intricate petal patterns and are connected by swirling vines that form a continuous border along the edges of the fabric. Small, evenly spaced dots and short lines act as isen-isen elements, adding texture and depth to the design. The motifs repeat consistently throughout the fabric, creating a harmonious and balanced pattern.","The philosophical meaning of the Wahyu Tumurun motif reflects divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",train
betawi57.jpg,betawi,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi57.jpg,"The batik fabric features the betawi motif, characterized by a light brown background and white motifs. The dominant motifs include stylized human figures and geometric shapes such as triangles and circles. These figures appear to be arranged in rows, creating a repetitive pattern across the fabric. The small dots and short lines act as fillers between the larger motifs, adding texture and detail to the design. The overall layout shows a symmetrical arrangement, with each row mirroring the one above it, enhancing the balanced aesthetic of the batik.","In Betawi culture, the Betawi motif represents cross-cultural harmony, communal cheerfulness, and pride in a diverse urban identity.","multicultural openness, communal harmony, joyful identity, cultural pride",train
srikaton55.jpg,srikaton,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton55.jpg,"The batik fabric features the srikaton motif, characterized by a dark blue background and gold motifs. The dominant motifs include stylized leaves and flowers, each intricately detailed with small white dots at their centers. These motifs are arranged in a repeating pattern across the fabric, creating a symmetrical design. The leaves and flowers are oriented in various directions, adding depth and complexity to the overall layout. Short lines and small dots act as filler elements between the larger motifs, enhancing the intricate detailing of the srikaton pattern.","The philosophical meaning of the Srikaton motif reflects divine radiance, natural abundance, and resilience.","divine radiance, natural abundance, resilience, visible grace",train
mega_mendung90.jpg,mega_mendung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung90.jpg,"The batik fabric features the mega_mendung motif, characterized by a vibrant red background and dynamic blue and white motifs. The dominant motifs consist of swirling, cloud-like shapes that resemble stylized waves or abstract clouds, rendered in varying shades of blue with white outlines for definition. These motifs are arranged in a repetitive pattern across the fabric, creating a sense of movement and rhythm. The spacing between the motifs is relatively uniform, ensuring a balanced distribution throughout the design. The overall layout appears symmetrical, with each section mirroring the next, enhancing the visual harmony of the piece. There are no visible isen-isen elements such as small dots or short lines within these motifs; instead, the focus remains on the bold, flowing curves of the blue and white patterns against the rich red backdrop.","Traditionally, the Mega Mendung motif symbolizes patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",train
buketan90.JPG,buketan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan90.JPG,"The batik fabric features the buketan motif, characterized by a dark blue background and vibrant floral motifs. The dominant motifs include stylized flowers with prominent petals and leaves, rendered in shades of red, yellow, green, and black. Geometric patterns form a lattice-like structure on the right side, adding contrast against the floral designs. Small dots and short lines are interspersed within these geometric areas, enhancing the texture. The floral elements are arranged symmetrically along both sides of the fabric, creating a balanced composition. The overall layout includes repeated floral clusters and geometric patterns, ensuring a harmonious and visually engaging design throughout the piece.","The philosophical meaning of the Buketan motif reflects joy, natural beauty, purity, and graceful femininity.","joy, beauty, purity, feminine grace, cheerfulness",train
tribusono8.jpg,tribusono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono8.jpg,"The batik fabric features the tribusono motif, characterized by a light blue background and vibrant red, green, yellow, and blue motifs. The dominant motifs include stylized flowers with intricate petal patterns and elongated leaves, arranged in a scattered yet harmonious manner across the fabric. Small dots and short lines are interspersed between the larger motifs, adding texture and depth to the design. The motifs repeat consistently throughout the fabric, creating a balanced and symmetrical pattern. The overall layout follows a grid-like structure, ensuring uniformity and coherence in the arrangement of the motifs.","Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","regeneration, harmony, cultural continuity, ecological awareness",train
bokor_kencono127.jpg,bokor_kencono,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono127.jpg,"The batik fabric features the bokor_kencono motif, characterized by a black background and gold motifs. The dominant motifs include stylized flowers and geometric shapes, such as ovals and rectangles, which are intricately detailed with small dots and short lines. These elements create a sense of depth and texture within each shape. The motifs are arranged symmetrically across the fabric, with some repeating patterns forming larger sections. The overall layout includes a mix of vertical and horizontal orientations, creating a balanced and harmonious design.","The philosophical meaning of the Bokor Kencono motif reflects dignity, wisdom, and the aspiration for lasting authority.","dignity, wisdom, authority, noble character",train
sekarjagad100.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad100.jpg,"The batik fabric features the sekarjagad motif, characterized by a vibrant orange background and multicolored motifs. The dominant motifs include stylized flowers and leaves, rendered in shades of green, blue, red, and yellow. These floral elements are intricately detailed with small dots and short lines, adding texture and depth. The motifs are arranged in a repeating pattern across the fabric, creating a symmetrical design. Each flower is oriented towards the center, forming a cohesive and balanced layout throughout the entire piece.","The philosophical meaning of the Sekarjagad motif reflects the beauty of diversity, universal harmony, and radiant coexistence.","beauty of diversity, universal harmony, radiance, coexistence",train
sekarjagad36.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad36.jpg,"The batik fabric features the sekarjagad motif, characterized by a dark blue background and gold motifs. The dominant motifs include intricate floral elements such as lotus blossoms and leaves, as well as geometric patterns like starbursts and diamond shapes. Small dots and short lines act as isen-isen elements, adding texture and detail to the design. These motifs are arranged in a repetitive pattern across the fabric, creating a symmetrical and balanced layout. The overall structure showcases a harmonious blend of traditional Indonesian artistry and detailed craftsmanship.","The philosophical meaning of the Sekarjagad motif reflects the beauty of diversity, universal harmony, and radiant coexistence.","beauty of diversity, universal harmony, radiance, coexistence",train
singa_barong6.jpg,singa_barong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong6.jpg,"The batik fabric features the singa_barong motif, characterized by a white background and gold and black motifs. The dominant motifs include two mythical creatures resembling dragons or lions, each adorned with intricate patterns on their bodies. These creatures are positioned facing each other, with one holding a golden parasol above its head. Surrounding these central figures are various decorative elements such as wheels, ornate structures, and small geometric shapes. The fabric also includes smaller motifs like flowers and leaves, which are scattered throughout the design. The overall arrangement shows a symmetrical pattern with repeated elements, creating a balanced and harmonious composition.","Traditionally, the Singa Barong motif symbolizes mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",train
sidomukti106.jpg,sidomukti,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti106.jpg,"The batik fabric features the sidomukti motif, characterized by a brown background and black and white motifs. The dominant motifs include stylized flowers and leaves, arranged symmetrically within diamond-shaped frames. Small dots and short lines act as isen-isens, filling the spaces between larger elements. These motifs repeat consistently throughout the fabric, creating a harmonious pattern that extends seamlessly across the entire surface.","In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","enduring happiness, fulfilment, prosperity, spiritual wholeness",train
liong137.jpg,liong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong137.jpg,"The batik fabric features the liong motif, characterized by a cream-colored background and vibrant red, blue, and green motifs. The dominant motifs include stylized flowers and leaves, arranged in a repeating pattern across the fabric. These floral elements are intricately detailed with small dots and short lines, adding texture and depth to each petal and leaf. The motifs are oriented in various directions, creating a dynamic and balanced composition. Symmetry is evident in the placement of these motifs, ensuring a harmonious arrangement throughout the fabric.","Traditionally, the Liong motif symbolizes divine power, protection, and enduring prosperity.","divine power, protection, prosperity, celestial benevolence",train
wirasat78.jpg,wirasat,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat78.jpg,"The batik fabric features the wirasat motif, characterized by a dark blue background and gold motifs. The dominant motifs include stylized flowers and leaves arranged within diamond-shaped frames. These frames are interspersed with smaller circular patterns and additional ornamental designs. Small dots and short lines act as isen-isen elements, adding texture and detail to the overall design. The motifs repeat consistently throughout the fabric, creating a symmetrical pattern that extends across the entire surface.","Traditionally, the Wirasat motif symbolizes the fulfilment of wholesome wishes, elevated standing, and life's sufficiency.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",train
sidoluhur48.jpg,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur48.jpg,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and gold motifs. The dominant motifs include stylized leaves and floral elements arranged in a repeating pattern. These motifs are interconnected by intricate geometric lines forming a lattice-like structure. Small golden dots and short lines act as isen-isen elements, adding texture and detail between the larger motifs. The arrangement follows a symmetrical design, with motifs evenly spaced and oriented consistently throughout the fabric.","Traditionally, the Sidoluhur motif symbolizes noble character, moral elevation, and dignified exemplary conduct.","noble character, moral elevation, dignity, exemplary conduct",train
kawung50.jpg,kawung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung50.jpg,"The batik fabric features the kawung motif, characterized by a white background and brown, beige, black, and white motifs. The dominant motifs consist of teardrop-shaped elements arranged in a grid-like pattern. These teardrops contain smaller square and diamond shapes within them. The small dots and short lines act as isen-isen elements, filling the spaces between the larger motifs. The motifs repeat consistently throughout the fabric, maintaining a symmetrical arrangement both horizontally and vertically.","In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","purity of heart, self-mastery, life cycle, moral balance",train
sekarjagad55.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad55.jpg,"The batik fabric features the sekarjagad motif, characterized by a blue background and white motifs. The dominant motifs include stylized flowers, leaves, and geometric patterns such as diamonds and squares. These elements are interspersed with small dots and short lines, which act as isen-isens, adding texture and detail to the design. The motifs are arranged in a repetitive pattern across the fabric, creating a symmetrical and balanced layout. The overall structure of the batik showcases a harmonious blend of intricate designs, maintaining a consistent theme throughout the piece.","The philosophical meaning of the Sekarjagad motif reflects the beauty of diversity, universal harmony, and radiant coexistence.","beauty of diversity, universal harmony, radiance, coexistence",train
tuntrum61.jpg,tuntrum,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum61.jpg,"The batik fabric features the tuntrum motif, characterized by a dark brown background and light beige motifs. The dominant motifs consist of star-like shapes with smaller dots at their centers, arranged symmetrically within each larger shape. These stars are interspersed with small, evenly spaced dots and short lines that form part of the overall pattern. The motifs repeat consistently across the fabric, creating a grid-like arrangement where each element aligns perfectly with its neighbors, maintaining uniformity and balance throughout the design.","In Surakarta royal tradition, the Truntum motif represents unconditional love, the rekindling of affection, and parental guidance.","sincere love, devotion, renewal of affection, patience",train
buketan86.jpg,buketan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan86.jpg,"The batik fabric features the buketan motif, characterized by a green background and pink motifs. The dominant motifs include various flowers such as roses, irises, and other blossoms, depicted in shades of pink, purple, blue, and white. These floral elements are arranged in a scattered pattern across the fabric, creating a sense of natural abundance. Small dots and short lines are interspersed among the larger motifs, adding texture and detail to the design. The motifs appear to be oriented randomly but maintain a loose symmetry within each section of the fabric.","In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","joy, beauty, purity, feminine grace, cheerfulness",train
singa_barong50.jpg,singa_barong,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong50.jpg,"The batik fabric features the singa_barong motif, characterized by a white background and black motifs. The dominant motifs include stylized birds with intricate feather patterns, geometric shapes resembling leaves or flowers, and abstract ornamentation. The birds are depicted in various poses, some facing upwards while others are in mid-flight. The geometric shapes are arranged in clusters, creating a sense of depth and movement. Small dots and short lines are interspersed throughout the design, adding texture and detail. The motifs are repeated across the fabric, with some overlapping and others spaced apart, creating a balanced yet dynamic composition. The overall layout appears symmetrical, with the central focus on the birds and surrounding ornamental elements.","In Cirebonese court culture, the Singa Barong motif represents sacred authority, the harmony of natural forces, and complete sovereignty.","mythological power, elemental unity, visionary leadership, sacred authority",train
jlamprang68.png,jlamprang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang68.png,"The batik fabric features the jlamprang motif, characterized by a yellow background and red, blue, and green motifs. The dominant motifs include circular patterns with radiating lines and geometric shapes, resembling stylized flowers or abstract ornaments. Small dots and short lines are interspersed within these larger motifs, adding texture and detail. The motifs are arranged symmetrically around the central red circle, which serves as the focal point. The overall layout includes repeated patterns that create a harmonious and balanced design across the fabric.","In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","cosmic balance, spiritual order, sacred connection, divine harmony",train
wahyu_tumurun83.jpg,wahyu_tumurun,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun83.jpg,"The batik fabric features the wahyu_tumurun motif, characterized by a black background and orange motifs. The dominant motifs include stylized animal heads, possibly resembling lions or leopards, with intricate patterns on their faces and bodies. These animal heads are surrounded by swirling, organic shapes reminiscent of leaves or vines, which form heart-like patterns around them. Small dots and short lines are interspersed within these larger designs, adding texture and detail. The motifs are arranged symmetrically along the fabric, creating a balanced and harmonious pattern. The overall layout includes repeated motifs spaced evenly apart, ensuring a continuous flow throughout the entire piece.","In Javanese royal tradition, the Wahyu Tumurun motif represents the descent of divine favour, noble ambition, and spiritual guidance.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",train
Kebun Apel,Malang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 11 Batik Wagastu (Kebun Apel).jpg,"The batik fabric features the Malang motif, characterized by chocolate, red motifs. The dominant motifs include apple tree. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","Apple Garden Batik is inspired by the beauty of apple orchards in Batu City which are bearing abundant fruit, symbolizing fertility, prosperity and the results of perseverance.",,train
sidoluhur120.png,sidoluhur,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur120.png,"The batik fabric features the sidoluhur motif, characterized by a dark blue background and gold motifs. The dominant motifs include intricate floral elements such as lotus flowers and leaves, arranged symmetrically around central circular designs. These floral patterns are interspersed with small, evenly spaced dots and short lines, known as isen-isen, which add texture and detail throughout the design. The motifs repeat consistently across the fabric, creating a harmonious and balanced pattern. The overall layout follows a grid-like structure, ensuring uniformity and symmetry in the arrangement of the motifs.","The philosophical meaning of the Sidoluhur motif reflects noble character, moral elevation, and the aspiration for dignified conduct.","noble character, moral elevation, dignity, exemplary conduct",train
sekarjagad1.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad1.jpg,"The batik fabric features the sekarjagad motif, characterized by a dark blue background and gold motifs. The dominant motifs include intricate floral elements such as lotus blossoms and leaves, arranged in a symmetrical pattern. Geometric forms like star-like patterns and diamond shapes are also present, adding complexity to the design. Small dots and short lines act as isen-isen elements, filling gaps between larger motifs. The motifs repeat consistently throughout the fabric, creating a harmonious and balanced composition. The overall layout follows a structured grid, ensuring uniformity and aesthetic appeal.","In Javanese culture, the Sekarjagad motif represents the celebration of diversity, universal harmony, and the wish to radiate goodness.","beauty of diversity, universal harmony, radiance, coexistence",train
sekarjagad80.jpg,sekarjagad,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad80.jpg,"The batik fabric features the sekarjagad motif, characterized by a predominantly orange background and intricate patterns in shades of brown, red, and white. The dominant motifs include stylized flowers and leaves, often depicted with pointed petals and elongated stems. These floral elements are interspersed with small, detailed geometric shapes such as squares and diamonds, which add texture and complexity to the design. The motifs appear to be arranged in a somewhat random yet harmonious manner across the fabric, creating a visually engaging pattern. Isen-isen elements, consisting of small dots and short lines, are used sparingly to enhance the overall detail and depth of the design. The layout appears symmetrical along certain axes but maintains a dynamic flow throughout the piece.","The philosophical meaning of the Sekarjagad motif reflects the beauty of diversity, universal harmony, and radiant coexistence.","beauty of diversity, universal harmony, radiance, coexistence",train
srikaton83.jpg,srikaton,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton83.jpg,"The batik fabric features the srikaton motif, characterized by a black background and gold motifs. The dominant motifs include intricate floral elements resembling lotus flowers, arranged symmetrically across the fabric. These floral patterns are interspersed with small, detailed leaves and petal-like structures, creating a dense yet balanced composition. The motifs repeat consistently throughout the fabric, maintaining uniform spacing and alignment. There are no visible isen-isen elements such as small dots or short lines within these motifs. The overall layout follows a structured grid pattern, ensuring each motif fits seamlessly into the next, enhancing the visual harmony of the design.","The philosophical meaning of the Srikaton motif reflects divine radiance, natural abundance, and resilience.","divine radiance, natural abundance, resilience, visible grace",train
kawung53.jpg,kawung,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung53.jpg,"The batik fabric features the kawung motif, characterized by a black background and white motifs. The dominant motifs consist of circular shapes resembling flowers or leaves, arranged in a grid-like pattern. Small cross-shaped isen-isen elements are interspersed within each circle, adding intricate detail. The motifs repeat consistently throughout the fabric, maintaining uniform spacing and alignment. The overall layout is symmetrical, with the motifs oriented uniformly across the entire surface.","Traditionally, the Kawung motif symbolizes purity of heart, self-mastery, and the eternal cycle of human life.","purity of heart, self-mastery, life cycle, moral balance",train
sidomulyo31.jpg,sidomulyo,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo31.jpg,"The batik fabric features the sidomulyo motif, characterized by a white background and brown motifs. The dominant motifs include stylized floral elements with intricate curves and loops, forming a repeating pattern across the fabric. These floral designs are interspersed with small, dark brown dots and short lines, which act as isen-isen elements, adding texture and detail to the overall design. The motifs are arranged in a grid-like pattern, with each element precisely aligned and evenly spaced, creating a symmetrical and balanced layout throughout the entire piece.","Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","glory, enduring honour, inner mastery, dignified life",train
jlamprang43.png,jlamprang,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang43.png,"The batik fabric features the jlamprang motif, characterized by a white background and red, green, blue, and black motifs. The dominant motifs include circular patterns with radiating lines and geometric shapes within them. Small dots and short lines act as isen-isen elements, adding detail to the larger designs. These motifs are arranged symmetrically around the central red circle, creating a balanced and repetitive pattern throughout the fabric.","The philosophical meaning of the Jlamprang motif reflects cosmic balance, spiritual order, and sacred connection with the divine.","cosmic balance, spiritual order, sacred connection, divine harmony",train
sidomukti133.jpg,sidomukti,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti133.jpg,"The batik fabric features the sidomukti motif, characterized by a deep orange background and black motifs. The dominant motifs include stylized leaves, flowers, and abstract ornaments, arranged in a repeating pattern across the fabric. Small white dots and short black lines act as isen-isen elements, filling the spaces between larger motifs. The motifs are symmetrically placed within diamond-shaped sections, creating a balanced and intricate design throughout the entire piece.","Traditionally, the Sidomukti motif symbolizes enduring happiness, fulfilment, and spiritual wholeness.","enduring happiness, fulfilment, prosperity, spiritual wholeness",train
wahyu_tumurun125.jpg,wahyu_tumurun,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun125.jpg,"The batik fabric features the wahyu_tumurun motif, characterized by a dark brown background and gold motifs. The dominant motifs include stylized flowers and leaves, arranged symmetrically around central figures resembling mythical creatures or deities. These figures have intricate details, such as ornate headdresses and flowing garments, which are highlighted against the darker background. Small dots and short lines, known as isen-isen, are interspersed throughout the design, adding texture and depth. The motifs repeat consistently across the fabric, creating a harmonious pattern that extends seamlessly from one section to another.","The philosophical meaning of the Wahyu Tumurun motif reflects divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",train
Bunga Sulur Biji Timun,Lamongan,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061010_Bunga Sulur Biji Timun_2025_FLORA-CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by black, blue, brown motifs. The dominant motifs include flower and cucumber and tendrils. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","This motif is inspired by the beauty of flowers and plant tendrils that grow in the Sendang Duwur environment, combined with the shape of cucumber seeds.",,train
wahyu_tumurun74.jpg,wahyu_tumurun,/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun74.jpg,"The batik fabric features the wahyu_tumurun motif, characterized by a golden-brown background and dark blue motifs. The dominant motifs include stylized flowers and swirling patterns, which are intricately interwoven throughout the fabric. Small white dots and short lines act as isen-isen elements, adding texture and detail to the design. These motifs repeat consistently across the fabric, arranged symmetrically around central floral designs, creating a balanced and harmonious layout.","In Javanese royal tradition, the Wahyu Tumurun motif represents the descent of divine favour, noble ambition, and spiritual guidance.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",train
