image_path,reference,prediction,ground_truth_class,predicted_class,dinov2_class,dinov2_confidence,motif_mentioned,used_prompt_mode,classification_confidence
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 9 Batik Tiepuk (Semen Romo).jpg,"The batik fabric features the Trenggalek motif, characterized by milk chocolate, orange red motifs. The dominant motifs include clove plant flora. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features intricate floral motifs, characterized by black, gold, and white motifs. the dominant motif elements appear to be stylized flowers and leaves, interspersed with small dots that act as isen-isens. these motifs are arranged in a repeating grid pattern, creating a dense yet balanced design across the fabric. the spacing between the motifs is consistent, ensuring a harmonious flow throughout the entire piece.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 24 Batik Tiepuk (Larung Sembonyo).jpg,"The batik fabric features the Trenggalek motif, characterized by orange, yellow motifs. The dominant motifs include larungsaji culture and floral flora.... The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features tree-like motifs, characterized by orange, white, black, and brown motifs. the dominant motif elements include branches extending outward from a central trunk, adorned with small leaves and decorative elements resembling flowers or birds. these motifs are arranged in a non-geometric pattern, with varying densities and orientations that create a dynamic and layered effect on the fabric. there are no isen-isens visible within this particular section of the batik.",Trenggalek,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 5 Batik Lana (Jumputan).jpg,"The batik fabric features the Malang motif, characterized by purple motifs. The dominant motifs include . The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features diamond-shaped motifs, characterized by shades of pink and beige motifs. the dominant motif elements appear as small diamonds interspersed within larger diamond shapes. these motifs are arranged in a repeating grid pattern, creating a dense yet orderly layout that covers the entire surface of the fabric. there are no isen-isens or additional decorative elements visible on this particular section of the batik.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Mutiara S Data 6 Karang Pring.jpg,"The batik fabric features the Lamongan motif, characterized by yellow, red, black, white motifs. The dominant motifs include coral. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features fish motifs, characterized by orange, black, and white motifs. the dominant motif elements include stylized fish swimming in various directions. these motifs are arranged in a scattered pattern across the fabric, with some areas appearing denser than others due to overlapping designs. small dots and short lines act as isen-isens, adding texture and detail between the larger motifs.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 2 Batik Sukun (Batik Okus).jpg,"The batik fabric features the Malang motif, characterized by dark blue, red motifs. The dominant motifs include sea plants, tilapia fish and cadik boat, aliran air. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features boat motifs, characterized by red, white, and orange motifs. the dominant motif elements include boats, waves, and aquatic life such as fish and seaweed. the motifs are arranged in a repeating pattern across the fabric, with the boats spaced evenly along horizontal lines and the waves forming wavy bands above them. small dots and short lines act as isen-isens, adding texture between the larger motifs.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Kantil (Topeng Kantil).jpg,"The batik fabric features the Malang motif, characterized by dark purple, white motifs. The dominant motifs include kantil mask. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features figurative motifs, characterized by red, blue, yellow, and white motifs. the dominant motif elements include stylized faces resembling traditional masks adorned with headdresses and decorative elements. these motifs are arranged in a repeating pattern across the fabric, spaced evenly apart and oriented horizontally along the length of the material. small triangular isen-isens are interspersed between the larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061008_Singo Mengkok Gagak Siup_2025_CULTURE.jpg,"The batik fabric features the Lamongan motif, characterized by blue, light brown motifs. The dominant motifs include singo mengkok gagak siup. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features dragon-like motifs, characterized by deep blue, light blue, and white motifs. the dominant motif elements appear to be stylized dragons intertwined with smaller decorative elements resembling leaves or feathers. these motifs are arranged diagonally across the fabric, creating a dynamic pattern that flows from one side to another. the spacing between the motifs varies slightly but remains relatively consistent throughout the design, giving it a balanced appearance. small dots and short lines are interspersed among the larger motifs, adding texture and detail to the overall composition.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Tutut Data 8 Ceplik Melati Singo Mengkok.jpg,"The batik fabric features the Lamongan motif, characterized by turquoise, blue motifs. The dominant motifs include jasmine and singo mengkok. The motifs are arranged in a geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features small dots motifs, characterized by black, white, and green motifs. the dominant motif elements appear as tiny circles scattered throughout the fabric. these dots are densely packed but evenly distributed, creating a uniform pattern that covers the entire surface. there are no clear signs of isen-isens or other distinct motif arrangements within this particular section of the fabric.",Lamongan,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Krajan (Bunga Terompet Garudeya).jpg,"The batik fabric features the Malang motif, characterized by black, yellow motifs. The dominant motifs include trumpet flower and ガルデヤ. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features bell-shaped motifs, characterized by black, gold, and white motifs. the dominant motif elements appear as stylized bells and leaves, arranged in a non-geometric pattern across the fabric. the motifs vary in size and spacing, creating a dynamic and layered effect against the background. small dots and short lines are interspersed between the larger motifs, adding texture and detail to the design.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 26 Batik Kantil (Kamalini Buana).jpg,"The batik fabric features the Malang motif, characterized by black, green motifs. The dominant motifs include lotus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features lotus-like motifs, characterized by shades of pink, purple, and green motifs. the dominant motif elements appear as stylized flowers with star-shaped centers, interspersed among leafy stems. these motifs are arranged in a scattered pattern across the fabric, with varying densities and orientations that create a dynamic yet harmonious design. small star-shaped isen-isens are also visible throughout the background, adding texture and detail to the overall composition.",Malang,UNKNOWN,,,False,no_class,
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 7 Batik Krajan (Bunga Sepatu).jpg,"The batik fabric features the Malang motif, characterized by black, brown motifs. The dominant motifs include hibiscus. The motifs are arranged in a non-geometric pattern across the fabric, creating a harmonious and balanced composition.","the batik fabric features floral motifs, characterized by red, green, yellow, and purple motifs. the dominant motif elements appear to be various types of flowers and leaves. these motifs are arranged in a repeating pattern across the fabric, creating a dense and vibrant design that covers much of the surface area. there are no isen-isens or other decorative elements visible within this particular section of the batik.",Malang,UNKNOWN,,,False,no_class,
