image_path,ground_truth_class,predicted_class,classification_confidence,prediction,reference,philosophy_core,used_prompt_mode
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong23.jpg,liong,liong,0.9861887097358704,"In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","Traditionally, the Liong motif symbolizes divine power, protection, and enduring prosperity.","divine power, protection, prosperity, celestial benevolence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad30.jpg,sekarjagad,sekarjagad,0.9985346794128418,"In Javanese culture, the Sekarjagad motif represents the celebration of diversity, universal harmony, and the wish to radiate goodness.","The philosophical meaning of the Sekarjagad motif reflects the beauty of diversity, universal harmony, and radiant coexistence.","beauty of diversity, universal harmony, radiance, coexistence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum125.jpg,tuntrum,truntum,0.9689305424690247,"In Javanese tradition, the Truntum motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","In Surakarta royal tradition, the Truntum motif represents unconditional love, the rekindling of affection, and parental guidance.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang86.png,jlamprang,jlamprang,0.9714831113815308,"In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","The philosophical meaning of the Jlamprang motif reflects cosmic balance, spiritual order, and sacred connection with the divine.","cosmic balance, spiritual order, sacred connection, divine harmony",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak12.jpg,dayak,dayak,0.9812677502632141,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","Traditionally, the Dayak motif symbolizes courage, harmony with nature, and protective ancestral strength.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo125.jpg,sidomulyo,sidomulyo,0.9942319989204407,"In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","The philosophical meaning of the Sidomulyo motif reflects glory, enduring honour, and the pursuit of a dignified life.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak91.jpeg,dayak,dayak,0.9876965880393982,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur46.jpg,sidoluhur,sidoluhur,0.9899455904960632,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono133.jpg,tribusono,tribusono,0.9620786309242249,"Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","In Surakarta batik tradition, the Tribusono motif represents the balance of physical, social, and spiritual dimensions of life.","regeneration, harmony, cultural continuity, ecological awareness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur41.jpg,sidoluhur,sidoluhur,0.9893934726715088,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang6.jpg,parang,parang,0.9772529006004333,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","Traditionally, the Parang motif symbolizes perseverance, courage, and continuity in life.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono96.jpg,tribusono,tribusono,0.9176279902458191,"In Surakarta batik tradition, the Tribusono motif represents the balance of physical, social, and spiritual dimensions of life.","Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","regeneration, harmony, cultural continuity, ecological awareness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat50.jpg,wirasat,wirasat,0.9863225221633911,"In Javanese tradition, the Wirasat motif represents the parental blessing for a new household prosperity, dignity, and answered prayers.","In Javanese tradition, the Wirasat motif represents the parental blessing for a new household — prosperity, dignity, and answered prayers.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Baronggung (Ombak Segoro).jpg,Tulungagung,tulungagung,0.9929799437522888,The beauty of blooming flowers inspired by a trip to a garden full of color./ The inspiration for this motif came from a trip to a colorful flower garden./,"Describes the beauty of a row of beaches with dynamic wave motifs. The wavy pattern reflects the strength and calm of the sea, coastal life full of wisdom.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo150.jpg,sidomulyo,sidomulyo,0.947271466255188,"In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 24 Batik Wagastu (Sekar Setaman).jpg,Malang,malang,0.7658290266990662,"The Sekartaji batik motif was inspired by the beauty of Sekartaji's elegance when she met with the king in the city of Malang. This meeting symbolized sincerity, harmony and balance between humans and nature.","The pristine natural beauty of the Purwodadi botanical garden. This motif reflects the richness of flora, balance of life, and natural harmony that is continuously maintained.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang73.jpg,parang,parang,0.9876277446746826,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","The philosophical meaning of the Parang motif reflects inner strength, persistence, and lifelong growth.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 8 Batik Soendari (Pagi Sore Lereng Apel).jpg,Malang,malang,0.8287477493286133,"The story of Malang apples began when the city of Malang was given the title of Apple City in 2008. Since then, the city has been promoting apple cultivation as part of local culture.","Malang is the only area in Indonesia that has apple plantations. Therefore, apples have become one of the icons of Malang.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung25.jpg,mega_mendung,mega_mendung,0.991419792175293,nan,"In Cirebonese court culture, the Mega Mendung motif represents composure, inner peace, and the grace of divine protection.","patience, emotional calm, spiritual serenity, divine protection",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan32.jpg,buketan,buketan,0.9719798564910889,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","Traditionally, the Buketan motif symbolizes joy, beauty, purity, and feminine grace.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong28.jpeg,liong,liong,0.9906604886054993,"In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","divine power, protection, prosperity, celestial benevolence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat57.jpg,wirasat,wirasat,0.9873133301734924,"In Javanese tradition, the Wirasat motif represents the parental blessing for a new household prosperity, dignity, and answered prayers.","In Javanese tradition, the Wirasat motif represents the parental blessing for a new household — prosperity, dignity, and answered prayers.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 25 Batik Soendari (Teratai Sekartaji 3 Dimensi).jpg,Malang,malang,0.9803861975669861,The Sekartaji mask motif was inspired by the beauty of Sekartaji who was the daughter of the king of Kediri. The elegant and graceful pattern reflects the majesty of Sekartaji's life which was full of glory and splendor.,The symbol of a wise woman combined with the lotus. Generally it is a headdress for Sekartaji masks,,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wirasat114.jpg,wirasat,wirasat,0.9909191131591797,"In Javanese tradition, the Wirasat motif represents the parental blessing for a new household prosperity, dignity, and answered prayers.","In Javanese tradition, the Wirasat motif represents the parental blessing for a new household — prosperity, dignity, and answered prayers.","fulfilment of wishes, elevated standing, sufficiency, parental blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun8.jpg,wahyu_tumurun,wahyu_tumurun,0.9575636386871338,nan,"The philosophical meaning of the Wahyu Tumurun motif reflects divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad146.jpg,sekarjagad,sekarjagad,0.9980227947235107,"In Javanese culture, the Sekarjagad motif represents the celebration of diversity, universal harmony, and the wish to radiate goodness.","Traditionally, the Sekarjagad motif symbolizes the beauty of diversity, universal harmony, and joyful coexistence.","beauty of diversity, universal harmony, radiance, coexistence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi49.jpg,betawi,betawi,0.9979900121688843,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo64.jpg,sidomulyo,sidomulyo,0.9729278087615967,"In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","The philosophical meaning of the Sidomulyo motif reflects glory, enduring honour, and the pursuit of a dignified life.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum119.jpg,tuntrum,truntum,0.9643880724906921,"In Javanese tradition, the Truntum motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","The philosophical meaning of the Truntum motif reflects sincere love, quiet devotion, and renewal of affection through patience.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tujuh_rupa23.jpg,tujuh_rupa,tujuh_rupa,0.9710589051246643,nan,"The philosophical meaning of the Tujuh Rupa motif reflects eloquence, adaptability, and the richness of peaceful cultural exchange.","eloquence, adaptability, cultural openness, peaceful diversity",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono9.jpg,bokor_kencono,bokor_kencono,0.9942947030067444,nan,"In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong73.jpg,singa_barong,singa_barong,0.9795229434967041,nan,"The philosophical meaning of the Singa Barong motif reflects mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton145.jpg,srikaton,srikaton,0.9779940247535706,"In Javanese tradition, the Srikaton motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","In Javanese tradition, the Srikaton motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","divine radiance, natural abundance, resilience, visible grace",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak20.jpg,dayak,dayak,0.995342493057251,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/liong99.jpg,liong,liong,0.9890622496604919,"In Sino-Javanese tradition, the Liong motif represents celestial strength, protection from misfortune, and the blessing of abundance.","The philosophical meaning of the Liong motif reflects divine power, protection, and the blessing of prosperity.","divine power, protection, prosperity, celestial benevolence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum117.jpg,tuntrum,truntum,0.9343078136444092,"In Javanese tradition, the Truntum motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","The philosophical meaning of the Truntum motif reflects sincere love, quiet devotion, and renewal of affection through patience.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun113.jpg,wahyu_tumurun,wahyu_tumurun,0.9804906249046326,nan,"In Javanese royal tradition, the Wahyu Tumurun motif represents the descent of divine favour, noble ambition, and spiritual guidance.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur143.jpg,sidoluhur,sidoluhur,0.9961430430412292,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/srikaton36.jpg,srikaton,srikaton,0.9474010467529297,"In Javanese tradition, the Srikaton motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","Traditionally, the Srikaton motif symbolizes divine radiance, natural abundance, and resilient grace.","divine radiance, natural abundance, resilience, visible grace",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang48.jpg,parang,parang,0.9890081882476807,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","The philosophical meaning of the Parang motif reflects inner strength, persistence, and lifelong growth.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono120.jpg,bokor_kencono,bokor_kencono,0.9843308329582214,nan,"In Javanese culture, the Bokor Kencono motif represents noble character, inner wisdom, and commanding dignity.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum110.jpg,tuntrum,truntum,0.9684627056121826,"In Javanese tradition, the Truntum motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","Traditionally, the Truntum motif symbolizes sincere love, quiet devotion, and the renewal of affection.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/wahyu_tumurun6.jpg,wahyu_tumurun,wahyu_tumurun,0.9144096970558167,nan,"Traditionally, the Wahyu Tumurun motif symbolizes divine grace, spiritual guidance, and noble aspiration.","divine grace, spiritual guidance, noble aspiration, heavenly blessing",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomulyo11.jpg,sidomulyo,sidomulyo,0.9498597979545593,"In Javanese Mataram tradition, the Sidomulyo motif represents continuous glory, dignified life, and the mastery of one's inner impulses.","Traditionally, the Sidomulyo motif symbolizes glory, enduring honour, and a life of inner mastery.","glory, enduring honour, inner mastery, dignified life",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur73.jpg,sidoluhur,sidoluhur,0.84876948595047,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","Traditionally, the Sidoluhur motif symbolizes noble character, moral elevation, and dignified exemplary conduct.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/jlamprang38.jpg,jlamprang,jlamprang,0.9852035045623779,"In Pekalongan's spiritual tradition, the Jlamprang motif represents divine harmony, sacred order, and the link between humanity and the cosmos.","Traditionally, the Jlamprang motif symbolizes cosmic balance, spiritual order, and sacred connection with the divine.","cosmic balance, spiritual order, sacred connection, divine harmony",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi143.jpg,betawi,betawi,0.9672368168830872,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur2.jpg,sidoluhur,sidoluhur,0.9946098327636719,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Afiq Jaya_35241420061006_Bandeng Lele Teratai_2024_FAUNA_FLORA.jpg,Lamongan,lamongan,0.9393550753593445,"The Lamongan batik motif was inspired by the beauty of flowers found in the garden of the batik maker's mother. The elegant floral pattern reflects warmth, purity and natural beauty.","This batik is inspired by the aquatic life around Sendang Duwur, where milkfish and catfish are also a symbol of the balance of fresh and brackish water ecosystems. The lotus symbolizes steadfastness, because it is able to grow beautifully even in murky water. This illustrates the harmony between nature and the lives of coastal communities.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak127.jpg,dayak,dayak,0.9654076099395752,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","The philosophical meaning of the Dayak motif reflects courage, harmony with nature, and the protective strength of ancestral wisdom.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono117.jpg,tribusono,tribusono,0.9772884249687195,"Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","In Surakarta batik tradition, the Tribusono motif represents the balance of physical, social, and spiritual dimensions of life.","regeneration, harmony, cultural continuity, ecological awareness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi87.jpg,betawi,betawi,0.9952701926231384,"Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum44.jpg,tuntrum,truntum,0.9075355529785156,"In Javanese tradition, the Truntum motif represents visible grace, the flourishing of nature, and the strength to overcome adversity.","In Surakarta royal tradition, the Truntum motif represents unconditional love, the rekindling of affection, and parental guidance.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 28 Batik Tiepuk (Hutan Kota Trenggalek).jpg,Trenggalek,trenggalek,0.9915907382965088,"The elegant clove flower motif symbolizes prosperity, beauty and natural wealth. The harmonious pattern reflects local wisdom and cultural heritage, bringing harmony between nature and life.","inspired by the forests of Trenggalek City, it depicts the beauty of nature through motifs of shady trees and leaves. Natural patterns reflect ecosystem balance, hope for environmental sustainability, and harmony between humans and nature in urban life.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/bokor_kencono69.jpg,bokor_kencono,bokor_kencono,0.930176317691803,nan,"The philosophical meaning of the Bokor Kencono motif reflects dignity, wisdom, and the aspiration for lasting authority.","dignity, wisdom, authority, noble character",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti10.jpg,sidomukti,sidomukti,0.9458760023117065,"In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","enduring happiness, fulfilment, prosperity, spiritual wholeness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad150.jpg,sekarjagad,sekarjagad,0.9993983507156372,"In Javanese culture, the Sekarjagad motif represents the celebration of diversity, universal harmony, and the wish to radiate goodness.","In Javanese culture, the Sekarjagad motif represents the celebration of diversity, universal harmony, and the wish to radiate goodness.","beauty of diversity, universal harmony, radiance, coexistence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur127.jpg,sidoluhur,sidoluhur,0.9898170232772827,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","The philosophical meaning of the Sidoluhur motif reflects noble character, moral elevation, and the aspiration for dignified conduct.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan11.jpg,buketan,buketan,0.9914360642433167,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","Traditionally, the Buketan motif symbolizes joy, beauty, purity, and feminine grace.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tujuh_rupa121.jpg,tujuh_rupa,tujuh_rupa,0.9872907996177673,nan,"Traditionally, the Tujuh Rupa motif symbolizes eloquence, adaptability, and peaceful cultural diversity.","eloquence, adaptability, cultural openness, peaceful diversity",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang50.jpg,parang,parang,0.981350302696228,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","Traditionally, the Parang motif symbolizes perseverance, courage, and continuity in life.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung135.jpg,kawung,kawung,0.7290979027748108,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tuntrum31.jpg,tuntrum,truntum,0.9255753755569458,"In Surakarta batik tradition, the Truntum motif represents visible grace, inner balance, and the beauty of dignified exemplary conduct.","The philosophical meaning of the Truntum motif reflects sincere love, quiet devotion, and renewal of affection through patience.","sincere love, devotion, renewal of affection, patience",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/dayak44.jpg,dayak,dayak,0.9401928186416626,"In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","In Dayak culture, the Dayak motif represents bravery, reverence for nature, and the leadership that shelters the community.","courage, harmony with nature, protection, ancestral strength",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong17.jpg,singa_barong,singa_barong,0.9949213862419128,nan,"The philosophical meaning of the Singa Barong motif reflects mythological power, elemental unity, and visionary leadership.","mythological power, elemental unity, visionary leadership, sacred authority",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti4.jpg,sidomukti,sidomukti,0.9814907312393188,"In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","The philosophical meaning of the Sidomukti motif reflects enduring happiness, fulfilment, prosperity, and spiritual wholeness.","enduring happiness, fulfilment, prosperity, spiritual wholeness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/kawung100.jpg,kawung,kawung,0.9953741431236267,"In Javanese royal culture, the Kawung motif represents moral integrity, inner balance, and the wisdom of knowing one's origins.","The philosophical meaning of the Kawung motif reflects purity of heart, self-mastery, and moral balance in life.","purity of heart, self-mastery, life cycle, moral balance",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/buketan23.jpg,buketan,buketan,0.9590685367584229,"In Pekalongan culture, the Buketan motif represents feminine elegance, inner purity, and blossoming happiness.","The philosophical meaning of the Buketan motif reflects joy, natural beauty, purity, and graceful femininity.","joy, beauty, purity, feminine grace, cheerfulness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/Data 3 Batik Kantil (Topeng Kantil).jpg,Malang,malang,0.8014695048332214,The Sekartaji mask motif was inspired by the mask performance at the Sekartaji Temple in Malang City which has been passed down since ancient times. The Sekartaji mask motif was inspired by the mask performance at the Sekartaji Temple in Malang City which has been passed down since ancient times.,"Elevating typical Malang culture through the Kantil Mask as the main object. By highlighting its characteristic shape, color and meaning, this work aims to preserve and introduce the uniqueness of the Kantil Mask in local and global art and culture.",,hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur88.jpg,sidoluhur,sidoluhur,0.9879774451255798,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","Traditionally, the Sidoluhur motif symbolizes noble character, moral elevation, and dignified exemplary conduct.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/mega_mendung48.jpg,mega_mendung,mega_mendung,0.9906402826309204,nan,"The philosophical meaning of the Mega Mendung motif reflects patience, emotional calm, and spiritual serenity.","patience, emotional calm, spiritual serenity, divine protection",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/singa_barong22.jpg,singa_barong,singa_barong,0.9817835688591003,nan,"In Cirebonese court culture, the Singa Barong motif represents sacred authority, the harmony of natural forces, and complete sovereignty.","mythological power, elemental unity, visionary leadership, sacred authority",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono24.jpg,tribusono,tribusono,0.8905857801437378,"Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","The philosophical meaning of the Tribusono motif reflects regeneration, cultural harmony, and ecological awareness.","regeneration, harmony, cultural continuity, ecological awareness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/parang19.jpg,parang,parang,0.7238479256629944,"In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","In Javanese culture, the Parang motif represents determination, resilience, and steadfast commitment.","perseverance, courage, continuity, relentless self-improvement",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono150.jpg,tribusono,tribusono,0.9651866555213928,"In Surakarta batik tradition, the Tribusono motif represents the balance of physical, social, and spiritual dimensions of life.","Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","regeneration, harmony, cultural continuity, ecological awareness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sekarjagad28.jpg,sekarjagad,sekarjagad,0.9978052973747253,"In Javanese culture, the Sekarjagad motif represents the celebration of diversity, universal harmony, and the wish to radiate goodness.","The philosophical meaning of the Sekarjagad motif reflects the beauty of diversity, universal harmony, and radiant coexistence.","beauty of diversity, universal harmony, radiance, coexistence",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidoluhur50.jpg,sidoluhur,sidoluhur,0.988631546497345,"In Javanese tradition, the Sidoluhur motif represents the pursuit of virtue, dignified conduct, and the honour of righteous leadership.","Traditionally, the Sidoluhur motif symbolizes noble character, moral elevation, and dignified exemplary conduct.","noble character, moral elevation, dignity, exemplary conduct",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/tribusono122.jpg,tribusono,tribusono,0.9483778476715088,"Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","Traditionally, the Tribusono motif symbolizes regeneration, harmony, and the continuity of cultural values.","regeneration, harmony, cultural continuity, ecological awareness",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/betawi63.jpg,betawi,betawi,0.9595051407814026,"The philosophical meaning of the Betawi motif reflects multicultural openness, communal harmony, and joyful identity.","Traditionally, the Betawi motif symbolizes multicultural openness, communal harmony, and joyful cultural identity.","multicultural openness, communal harmony, joyful identity, cultural pride",hard
/mnt/extended-home/dzakaaufa/dataset/all_images_captioning/sidomukti86.jpg,sidomukti,sidomukti,0.9681737422943115,"In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","In Surakarta court tradition, the Sidomukti motif represents prosperity, inner contentment, and the blessing of a flourishing life.","enduring happiness, fulfilment, prosperity, spiritual wholeness",hard
